Date,Account,Category,Subcategory,Note,CAD,Income/Expense,Description,Amount,Currency,Account
04/10/2025 23:27:03,Cash,👬🏻 Social Life,,Bar entrance,7.22,Expense,,5,USD,7.22
04/10/2025 23:26:25,Cash,👬🏻 Social Life,,Toña,2.89,Expense,,2,USD,2.89
04/10/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/10/2025 18:07:41,Cash,🍜 Food,,Bruno food,2.89,Expense,,2,USD,2.89
04/10/2025 18:07:31,Cash,🍜 Food,,Icecream,0.72,Expense,,0.5,USD,0.72
04/10/2025 18:07:13,Cash,🍜 Food,,Typico desayunos,5.05,Expense,,3.5,USD,5.05
04/10/2025 18:07:05,Cash,🍜 Food,,Water gallon,1.44,Expense,,1,USD,1.44
04/10/2025 9:08:31,Cash,🏠 Accommodation,,Pelícano surf camp,21.3,Expense,,14.75,USD,21.3
04/09/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/09/2025 19:18:40,Cash,🍜 Food,,Pupusas,5.05,Expense,,3.5,USD,5.05
04/09/2025 12:29:34,Card,🍜 Food,,Grocery split,4.33,Expense,,3,USD,4.33
04/09/2025 6:45:55,Cash,🏠 Accommodation,,Rio surf house Casita,21.66,Expense,,15,USD,21.66
04/08/2025 23:00:33,Cash,🍜 Food,,Icecream,2.17,Expense,,1.5,USD,2.17
04/08/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/08/2025 12:29:29,Cash,🍜 Food,,Icecream,1.8,Expense,,1.25,USD,1.8
04/08/2025 12:29:29,Cash,🍜 Food,,Juice,4.76,Expense,,3.3,USD,4.76
04/08/2025 12:29:29,Cash,🏠 Accommodation,,Rio surf house Casita change,21.66,Expense,,15,USD,21.66
04/08/2025 12:29:29,Card,🍜 Food,,Grocery split,4.33,Expense,,3,USD,4.33
04/07/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/07/2025 12:29:24,Cash,🏠 Accommodation,,Rio surf house private,28.88,Expense,,20,USD,28.88
04/07/2025 12:29:24,Card,🍜 Food,,Grocery split,4.33,Expense,,3,USD,4.33
04/06/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/06/2025 14:44:37,Cash,🚖 Transport,,Sonsonate to El zonte,2.17,Expense,,1.5,USD,2.17
04/06/2025 12:29:10,Card,🍜 Food,,Grocery split,4.33,Expense,,3,USD,4.33
04/06/2025 12:28:50,Cash,🚖 Transport,,Chicken bus to sonsonate,1.44,Expense,,1,USD,1.44
04/06/2025 11:02:46,Cash,🍜 Food,,Luis Mom's yuqueria,2.89,Expense,,2,USD,2.89
04/06/2025 10:22:57,Cash,🍜 Food,,Pupusa,0.51,Expense,,0.35,USD,0.51
04/06/2025 10:22:45,Cash,🍜 Food,,Candy from a Friend,0.36,Expense,,0.25,USD,0.36
04/06/2025 9:36:24,Cash,🎁 Gift,,Gave to a guy,1.44,Expense,,1,USD,1.44
04/06/2025 7:43:33,Cash,🚖 Transport,,2x chicken bus ruta de las flores,1.44,Expense,,1,USD,1.44
04/06/2025 7:43:14,Cash,🏠 Accommodation,,Rio surf house private,28.88,Expense,,20,USD,28.88
04/05/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/05/2025 20:18:14,Cash,🍜 Food,,Icecream,2.89,Expense,,2,USD,2.89
04/05/2025 20:17:55,Cash,🍜 Food,,Groceries for waffles and platano,4.62,Expense,,3.2,USD,4.62
04/05/2025 10:07:05,Cash,🍜 Food,,Bread cookies,0.36,Expense,,0.25,USD,0.36
04/05/2025 10:06:54,Cash,🍜 Food,,Sugary icecream,3.61,Expense,,2.5,USD,3.61
04/04/2025 23:00:00,Cash,🏠 Accommodation,,Bambú hostel,14.44,Expense,,10,USD,14.44
04/04/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/04/2025 11:21:53,Cash,🍜 Food,,Lunch groceries,3.32,Expense,,2.3,USD,3.32
04/04/2025 11:21:53,Cash,🌎 Adventure,,7 waterfalls hike with antonio,17.33,Expense,,12,USD,17.33
04/04/2025 11:03:32,Cash,🏠 Accommodation,,Bambú hostel,14.44,Expense,,10,USD,14.44
04/04/2025 8:00:07,Cash,🍜 Food,,Pupusas,2.89,Expense,,2,USD,2.89
04/03/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/03/2025 19:49:47,Cash,🖼 Culture,,Market singer,1.44,Expense,,1,USD,1.44
04/03/2025 19:48:28,Cash,🍜 Food,,Pasta split,1.86,Expense,,1.29,USD,1.86
04/03/2025 19:42:33,Cash,🍜 Food,,Pupusas at the market,3.75,Expense,,2.6,USD,3.75
04/03/2025 15:45:21,Cash,🎁 Gift,,Dog food,1.44,Expense,,1,USD,1.44
04/03/2025 15:34:08,Cash,🚖 Transport,,Ruta de las flores chicken bus 2x,1.44,Expense,,1,USD,1.44
04/03/2025 15:26:48,Card,🌎 Adventure,,Maze,7.22,Expense,,5,USD,7.22
04/03/2025 11:03:19,Cash,🏠 Accommodation,,Bambú hostel,14.44,Expense,,10,USD,14.44
04/03/2025 10:54:21,Cash,🍜 Food,,Chocobanano,0.72,Expense,,0.5,USD,0.72
04/03/2025 8:59:02,Cash,🚖 Transport,,Bus to juayua,1.16,Expense,,0.8,USD,1.16
04/03/2025 8:43:01,Cash,💄 Beauty,,Micellular water,5.41,Expense,,3.75,USD,5.41
04/03/2025 8:42:46,Cash,🍜 Food,,Snacks,3.25,Expense,,2.25,USD,3.25
04/02/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/02/2025 19:48:12,Cash,🍜 Food,,Pasta split,1.86,Expense,,1.29,USD,1.86
04/02/2025 19:31:22,Cash,🏠 Accommodation,,Hostel natural santa ana,11.91,Expense,,8.25,USD,11.91
04/02/2025 14:48:02,Cash,🚖 Transport,,Bus to Santa ana,1.95,Expense,,1.35,USD,1.95
04/02/2025 14:47:45,Cash,🚖 Transport,,Moto through San salvador,4.33,Expense,,3,USD,4.33
04/02/2025 11:41:06,Cash,🍜 Food,,3 cookies that are like Melba toast,0.36,Expense,,0.25,USD,0.36
04/02/2025 9:50:24,Cash,🚖 Transport,,Bus to San Miguel then San Salvador (or I got screwed),7.22,Expense,,5,USD,7.22
04/02/2025 9:49:56,Cash,👬🏻 Social Life,,Phone plan 15days,11.55,Expense,,8,USD,11.55
04/01/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
04/01/2025 15:44:41,Cash,🚖 Transport,,Shuttle to El salvador,72.19,Expense,,50,USD,72.19
04/01/2025 15:27:02,Cash,🌎 Adventure,,Camping equipment,14.44,Expense,,10,USD,14.44
04/01/2025 13:50:28,Cash,🍜 Food,,Water,1.44,Expense,,1,USD,1.44
04/01/2025 13:50:19,Cash,🍜 Food,,Snacks,2.09,Expense,,1.45,USD,2.09
04/01/2025 12:26:53,Cash,🍜 Food,,4 pupusas,4.18,Expense,,2.9,USD,4.18
04/01/2025 12:22:21,Cash,🌎 Adventure,,Transport up and campsite on conchagua,30.32,Expense,,21,USD,30.32
04/01/2025 12:21:56,Cash,🚖 Transport,,Bus from hospital to centro la union,0.36,Expense,Tried to charge me double,0.25,USD,0.36
04/01/2025 6:13:17,Cash,🖼 Culture,,Nic/hond entrance and exit fees,14.44,Expense,,10,USD,14.44
04/01/2025 2:04:11,Cash,🍜 Food,,Croissants bag,3.53,Expense,,90,NIO,3.53
03/31/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/31/2025 21:22:16,Cash,🚖 Transport,,León city bus,0.24,Expense,,6,NIO,0.24
03/31/2025 21:22:03,Cash,🚖 Transport,,2 chicken buses to leon,2.74,Expense,,70,NIO,2.74
03/31/2025 21:21:30,Cash,🍜 Food,,Veggie tacos and yucca!,7.45,Expense,,190,NIO,7.45
03/31/2025 21:21:03,Cash,💄 Beauty,,Floss and ear tips,7.05,Expense,,180,NIO,7.05
03/31/2025 14:43:01,Cash,🍜 Food,,Mcflurry,3.92,Expense,,100,NIO,3.92
03/31/2025 13:00:38,Cash,🏠 Accommodation,,Wabi sabi,18.77,Expense,,13,USD,18.77
03/31/2025 12:49:43,Cash,🍜 Food,,3 eggs,0.71,Expense,,18,NIO,0.71
03/31/2025 11:40:51,Cash,🖼 Culture,,Alejandro's walking tour,15.68,Expense,,400,NIO,15.68
03/30/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/30/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/30/2025 21:09:25,Cash,🍜 Food,,Froot loops,2.51,Expense,,64,NIO,2.51
03/30/2025 21:09:17,Cash,🍜 Food,,Pupusas,4.9,Expense,,125,NIO,4.9
03/30/2025 15:21:46,Cash,🍜 Food,,Lunch and snacks,4.12,Expense,,105,NIO,4.12
03/30/2025 12:49:36,Cash,🍜 Food,,3 eggs,0.71,Expense,,18,NIO,0.71
03/30/2025 7:10:14,Cash,🍜 Food,,3 egg lunch,0.71,Expense,,18,NIO,0.71
03/30/2025 7:09:43,Cash,🏠 Accommodation,,Solid surf,14.44,Expense,,10,USD,14.44
03/29/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/29/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/29/2025 13:18:49,Cash,🍜 Food,,3 egg breaky + ramen,1.95,Expense,,50,NIO,1.95
03/29/2025 12:48:38,Cash,🍜 Food,,2 dipped icream sandos,2.35,Expense,,60,NIO,2.35
03/29/2025 12:48:28,Cash,🍜 Food,,Muffin,1.8,Expense,,46,NIO,1.8
03/29/2025 12:41:19,Card,🖼 Culture,,Broken fucking surfboard,72.19,Expense,,50,USD,72.19
03/29/2025 11:01:24,Cash,🏠 Accommodation,,Solid surf,14.44,Expense,,10,USD,14.44
03/29/2025 9:46:26,Cash,🍜 Food,,Fruit split,1.76,Expense,,45,NIO,1.76
03/29/2025 6:07:06,Cash,🍜 Food,,Lunch dona,5.88,Expense,,150,NIO,5.88
03/29/2025 6:07:14,Cash,🍜 Food,,Pupusas,3.92,Expense,,100,NIO,3.92
03/28/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/28/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/28/2025 11:01:19,Cash,🏠 Accommodation,,Solid surf,14.44,Expense,,10,USD,14.44
03/28/2025 11:00:51,Cash,🌎 Adventure,,Surf rental,14.44,Expense,,10,USD,14.44
03/28/2025 11:00:05,Cash,🍜 Food,,Pupusas,5.88,Expense,,150,NIO,5.88
03/28/2025 9:46:21,Cash,🍜 Food,,Lunch groceries,3.92,Expense,,100,NIO,3.92
03/28/2025 9:46:21,Cash,🍜 Food,,3 egg breaky,0.86,Expense,,22,NIO,0.86
03/28/2025 9:46:21,Cash,🍜 Food,,Fruit split,1.76,Expense,,45,NIO,1.76
03/27/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/27/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/27/2025 19:21:50,Cash,🍜 Food,,Icecream and cookie,1.37,Expense,,35,NIO,1.37
03/27/2025 19:21:36,Cash,🍜 Food,,Pupusas and banana milkshake,5.88,Expense,,150,NIO,5.88
03/27/2025 13:18:01,Cash,🍜 Food,,3 egg breaky + ramen,1.84,Expense,,47,NIO,1.84
03/27/2025 9:46:02,Cash,🍜 Food,,Fruit split,1.76,Expense,,45,NIO,1.76
03/27/2025 7:52:52,Cash,🌎 Adventure,,Surf rental,14.44,Expense,,10,USD,14.44
03/27/2025 7:52:41,Cash,🏠 Accommodation,,Solid surf,14.44,Expense,,10,USD,14.44
03/26/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/26/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/26/2025 15:13:35,Cash,🍜 Food,,Coke,0.98,Expense,,25,NIO,0.98
03/26/2025 15:13:35,Cash,🍜 Food,,Lunch,5.88,Expense,,150,NIO,5.88
03/26/2025 15:13:27,Cash,🍜 Food,,Peanuts,1.02,Expense,,26,NIO,1.02
03/26/2025 15:13:19,Cash,🍜 Food,,Ramen,0.98,Expense,,25,NIO,0.98
03/26/2025 14:12:02,Cash,🌎 Adventure,,Surf rental,14.44,Expense,,10,USD,14.44
03/26/2025 14:11:54,Cash,🏠 Accommodation,,Solid surf,14.44,Expense,,10,USD,14.44
03/26/2025 10:55:31,Cash,🚖 Transport,,Ride to transito,11.76,Expense,,300,NIO,11.76
03/26/2025 9:45:39,Cash,🍜 Food,,Fruit split,1.76,Expense,,45,NIO,1.76
03/25/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/25/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/25/2025 19:53:15,Cash,🍜 Food,,Bbq typico,4.7,Expense,,120,NIO,4.7
03/25/2025 19:53:15,Cash,🍜 Food,,Trits x2,3.92,Expense,,100,NIO,3.92
03/25/2025 16:45:36,Cash,🍜 Food,,Fudgcicle,0.74,Expense,,19,NIO,0.74
03/25/2025 16:45:28,Cash,🍜 Food,,Snacks,1.76,Expense,,45,NIO,1.76
03/25/2025 11:26:43,Cash,🌎 Adventure,,Surf rental,14.44,Expense,,10,USD,14.44
03/25/2025 11:26:34,Cash,🏠 Accommodation,,Dale daggers,14.44,Expense,,10,USD,14.44
03/25/2025 11:25:53,Cash,🍜 Food,,Ramen noodles,0.98,Expense,,25,NIO,0.98
03/25/2025 11:25:34,Cash,💄 Beauty,,Soap,1.25,Expense,,32,NIO,1.25
03/24/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/24/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/24/2025 19:55:24,Cash,🏠 Accommodation,,Dale daggers,14.44,Expense,,10,USD,14.44
03/24/2025 19:55:24,Cash,🍜 Food,,Watermelon split,1.18,Expense,,30,NIO,1.18
03/24/2025 19:53:20,Cash,🍜 Food,,Groceries for pasta,5.21,Expense,,133,NIO,5.21
03/24/2025 15:34:12,Cash,🍜 Food,,Lunch snacks,2.35,Expense,,60,NIO,2.35
03/24/2025 15:34:05,Cash,🍜 Food,,Chips,2.35,Expense,,60,NIO,2.35
03/24/2025 15:33:45,Cash,🍜 Food,,Trits x2,3.92,Expense,,100,NIO,3.92
03/24/2025 6:58:31,Cash,🌎 Adventure,,Surf board rental,14.44,Expense,,10,USD,14.44
03/23/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/23/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/23/2025 19:55:15,Cash,🍜 Food,,Watermelon split,1.18,Expense,,30,NIO,1.18
03/23/2025 19:54:53,Cash,🍜 Food,,Chicken and maduro,4.7,Expense,,120,NIO,4.7
03/23/2025 14:47:10,Cash,🍜 Food,,Kiwi man's icecream,2.08,Expense,,53,NIO,2.08
03/23/2025 14:46:59,Cash,🍜 Food,,Snacks,2.23,Expense,,57,NIO,2.23
03/23/2025 14:46:20,Cash,🍜 Food,,Pop,1.96,Expense,,50,NIO,1.96
03/23/2025 12:11:44,Cash,🍜 Food,,Trits x2,1.96,Expense,,50,NIO,1.96
03/23/2025 12:11:29,Cash,🌎 Adventure,,Surf board rental,14.44,Expense,,10,USD,14.44
03/23/2025 12:11:13,Cash,🏠 Accommodation,,Dale daggers,14.44,Expense,,10,USD,14.44
03/22/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/22/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/22/2025 14:53:49,Cash,🍜 Food,,Snacks,3.1,Expense,,79,NIO,3.1
03/22/2025 14:21:55,Cash,🍜 Food,,Icecream,0.74,Expense,,19,NIO,0.74
03/22/2025 14:01:08,Cash,🏠 Accommodation,,Dale daggers,14.44,Expense,,10,USD,14.44
03/22/2025 12:47:53,Cash,🚖 Transport,,Bus to gigante,1.96,Expense,,50,NIO,1.96
03/22/2025 12:20:51,Cash,🚖 Transport,,Taxi collectivo to rivas,1.57,Expense,,40,NIO,1.57
03/22/2025 10:39:04,Cash,🚖 Transport,,Ometepe boat,1.96,Expense,,50,NIO,1.96
03/22/2025 10:39:04,Cash,🚖 Transport,,Gas 3.5L,8.03,Expense,,205,NIO,8.03
03/21/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/21/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/21/2025 19:11:46,Cash,🍜 Food,,Tuna,2.35,Expense,,60,NIO,2.35
03/21/2025 18:07:32,Cash,🍜 Food,,Dinner typico,4.7,Expense,,120,NIO,4.7
03/21/2025 18:07:14,Cash,🚖 Transport,,Gas 2L,3.92,Expense,,100,NIO,3.92
03/21/2025 17:56:48,Cash,🍜 Food,,Mac n cheese meal,3.29,Expense,,84,NIO,3.29
03/21/2025 17:56:48,Cash,🏠 Accommodation,,Urraca loca dorm,15.88,Expense,,11,USD,15.88
03/21/2025 17:56:48,Cash,🚖 Transport,,Scooter rental,21.66,Expense,,15,USD,21.66
03/21/2025 12:18:21,Cash,🍜 Food,,Watermelon split,1.57,Expense,,40,NIO,1.57
03/20/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/20/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/20/2025 19:12:23,Cash,🚖 Transport,,Gas 2L,4.7,Expense,,120,NIO,4.7
03/20/2025 19:12:13,Cash,👬🏻 Social Life,,Beer,2.35,Expense,,60,NIO,2.35
03/20/2025 18:51:59,Cash,🍜 Food,,Mac n cheese dinner,3.29,Expense,,84,NIO,3.29
03/20/2025 17:57:27,Cash,🏠 Accommodation,,Urraca loca dorm,15.88,Expense,,11,USD,15.88
03/20/2025 17:56:42,Cash,🚖 Transport,,Scooter rental,21.66,Expense,,15,USD,21.66
03/20/2025 12:18:06,Cash,🍜 Food,,Watermelon split,1.57,Expense,,40,NIO,1.57
03/20/2025 12:17:50,Cash,🍜 Food,,Lunch groceries,5.1,Expense,,130,NIO,5.1
03/19/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/19/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/19/2025 19:28:32,Cash,🍜 Food,,Literal roadside meal,6.66,Expense,,170,NIO,6.66
03/19/2025 17:56:31,Cash,🚖 Transport,,Scooter rental,21.66,Expense,,15,USD,21.66
03/19/2025 17:56:04,Cash,🏠 Accommodation,,Urraca loca hammock,8.66,Expense,,6,USD,8.66
03/19/2025 17:55:31,Cash,🚖 Transport,,Taxi (rip off),4.7,Expense,,120,NIO,4.7
03/19/2025 17:55:43,Cash,🚖 Transport,,Ometepe boat,3.41,Expense,,87,NIO,3.41
03/19/2025 11:20:41,Cash,👬🏻 Social Life,,Beer,2.35,Expense,,60,NIO,2.35
03/19/2025 9:44:02,Cash,🏠 Accommodation,,Hostel hammock,8.66,Expense,,6,USD,8.66
03/19/2025 9:43:51,Cash,🚖 Transport,,Bus to rivas,3.92,Expense,,100,NIO,3.92
03/18/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/18/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/18/2025 21:21:08,Cash,🍜 Food,,Snacks,3.57,Expense,,91,NIO,3.57
03/18/2025 21:20:53,Cash,🍜 Food,,Tacos,6.66,Expense,,170,NIO,6.66
03/18/2025 16:38:38,Cash,🚖 Transport,,Transport back to grenada,1.57,Expense,,40,NIO,1.57
03/18/2025 15:50:43,Cash,🚖 Transport,,Transport to Laguna de apoyo,1.18,Expense,,30,NIO,1.18
03/18/2025 15:29:59,Cash,🏠 Accommodation,,Hostal azul,20.21,Expense,,14,USD,20.21
03/18/2025 15:22:03,Cash,🌎 Adventure,,Day pass Laguna de apoyo,7.33,Expense,,187,NIO,7.33
03/17/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/17/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/17/2025 17:40:04,Cash,🍜 Food,,Brownie + icecream,3.14,Expense,,80,NIO,3.14
03/17/2025 17:40:04,Cash,🍜 Food,,Icecream cone,1.37,Expense,,35,NIO,1.37
03/17/2025 17:39:40,Cash,🏠 Accommodation,,Hostal azul (free pasta night),20.21,Expense,,14,USD,20.21
03/17/2025 13:36:44,Cash,🚖 Transport,,Managua to granada,2.74,Expense,,70,NIO,2.74
03/17/2025 13:11:36,Cash,🍜 Food,,Groceries for pasta split,3.02,Expense,,77,NIO,3.02
03/17/2025 11:26:46,Cash,🚖 Transport,,Collectivo to managua,3.14,Expense,,80,NIO,3.14
03/16/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/16/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/16/2025 21:11:48,Cash,🌎 Adventure,,Volcano boarding,67.86,Expense,,47,USD,67.86
03/16/2025 21:11:48,Cash,🏠 Accommodation,,Tortuga booluda hostal,18.77,Expense,,13,USD,18.77
03/16/2025 13:11:29,Cash,🍜 Food,,Groceries for pasta split,3.02,Expense,,77,NIO,3.02
03/15/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/15/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/15/2025 13:08:41,Cash,🍜 Food,,Groceries for pasta split,3.02,Expense,,77,NIO,3.02
03/15/2025 13:08:41,Cash,🍜 Food,,Icecream,1.57,Expense,,40,NIO,1.57
03/15/2025 13:08:41,Card,👬🏻 Social Life,,15 day claro,7.84,Expense,,200,NIO,7.84
03/15/2025 13:08:41,Cash,🍜 Food,,Piña,3.14,Expense,,80,NIO,3.14
03/15/2025 11:59:27,Cash,🏠 Accommodation,,Tortuga booluda hostal,18.77,Expense,,13,USD,18.77
03/15/2025 11:59:07,Cash,🎁 Gift,,Gave to lady on the street,3.37,Expense,,60,HNL,3.37
03/14/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/14/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/14/2025 21:42:15,Cash,🚖 Transport,,Utila ferry,40.42,Expense,,720,HNL,40.42
03/14/2025 21:42:15,Card,🚖 Transport,,Shuttle to nicaragua,115.51,Expense,,80,USD,115.51
03/14/2025 17:10:05,Cash,🌎 Adventure,,Nicaragua entrance fee,23.1,Expense,,16,USD,23.1
03/14/2025 13:15:57,Cash,🍜 Food,,Lunch tallarin,3.65,Expense,,65,HNL,3.65
03/14/2025 11:59:44,Cash,🏠 Accommodation,,Tortuga booluda hostal,18.77,Expense,,13,USD,18.77
03/14/2025 8:16:43,Card,🍜 Food,,Wendy's breakfast,5.89,Expense,,105,HNL,5.89
03/13/2025 23:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/13/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/13/2025 19:59:42,Cash,🍜 Food,,The final baleada,5.33,Expense,,95,HNL,5.33
03/13/2025 19:59:34,Cash,🍜 Food,,Carrot,0.28,Expense,,5,HNL,0.28
03/13/2025 15:01:43,Cash,🌎 Adventure,,Freedive,50.53,Expense,,900,HNL,50.53
03/13/2025 15:01:43,Cash,🏠 Accommodation,,Fénix hostel,14.44,Expense,,10,USD,14.44
03/13/2025 13:15:33,Card,🍜 Food,,Groceries,7.02,Expense,,125,HNL,7.02
03/13/2025 8:04:18,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/12/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/12/2025 16:22:21,Cash,🎁 Gift,,Patch,7.22,Expense,,5,USD,7.22
03/12/2025 11:59:57,Cash,🍜 Food,,Baleada con cerdo y aguacate,5.33,Expense,,95,HNL,5.33
03/12/2025 11:59:57,Cash,🌎 Adventure,,Free diving course,120.32,Expense,,83.33,USD,120.32
03/12/2025 11:01:29,Cash,🏠 Accommodation,,Free diving room,24.05,Expense,,16.66,USD,24.05
03/12/2025 8:04:06,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/11/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/11/2025 17:58:00,Cash,🍜 Food,,Groceries,4.94,Expense,,88,HNL,4.94
03/11/2025 12:01:13,Cash,🍜 Food,,Lunch,12.35,Expense,,220,HNL,12.35
03/11/2025 12:01:13,Cash,🏠 Accommodation,,Free diving room,24.05,Expense,,16.66,USD,24.05
03/11/2025 11:59:49,Cash,🌎 Adventure,,Free diving course,115.51,Expense,,80,USD,115.51
03/11/2025 8:03:57,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/10/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/10/2025 18:28:30,Cash,🍜 Food,,Watermelon and bananas,7.3,Expense,,130,HNL,7.3
03/10/2025 18:28:30,Cash,🍜 Food,,Icecream sandwich (over priced),1.96,Expense,,35,HNL,1.96
03/10/2025 18:28:11,Cash,🍜 Food,,Baleada con Rez y aguacate,5.33,Expense,,95,HNL,5.33
03/10/2025 12:13:58,Cash,🍜 Food,,Baleada con cerdo y aguacate,5.33,Expense,,95,HNL,5.33
03/10/2025 12:00:58,Cash,🏠 Accommodation,,Free diving room,24.05,Expense,,16.66,USD,24.05
03/10/2025 11:59:26,Cash,🌎 Adventure,,Free diving course,115.51,Expense,,80,USD,115.51
03/10/2025 8:03:46,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/09/2025 23:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/09/2025 12:37:24,Cash,🍜 Food,,Icecream,2.25,Expense,,40,HNL,2.25
03/09/2025 12:37:24,Cash,🌎 Adventure,,Beach entry,2.81,Expense,,50,HNL,2.81
03/09/2025 11:47:52,Cash,🍜 Food,,2 baleadas (carne y aguacate),3.37,Expense,,60,HNL,3.37
03/09/2025 8:03:11,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
03/08/2025 22:00:00,Cash,🍜 Food,,6 Eggs,1.68,Expense,,30,HNL,1.68
03/08/2025 22:00:00,Cash,🏠 Accommodation,,Fénix hostel,14.54,Expense,,259,HNL,14.54
03/08/2025 22:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
03/08/2025 17:01:06,Cash,🏠 Accommodation,,Fénix hostel,18.3,Expense,,326,HNL,18.3
03/08/2025 17:01:06,Cash,🍜 Food,,Baleada con cerdo y aguacate,5.33,Expense,,95,HNL,5.33
03/08/2025 13:52:11,Cash,🌎 Adventure,,Utila entrance fee,1.96,Expense,,35,HNL,1.96
03/08/2025 13:34:19,Card,🚖 Transport,,Ferry to utila,40.42,Expense,,720,HNL,40.42
03/08/2025 11:22:40,Card,🍜 Food,,Much needed lunch,11.51,Expense,,205,HNL,11.51
03/08/2025 9:25:28,Cash,🚖 Transport,,Money lost on cambio,2.8,Expense,,2.8,CAD,2.8
03/08/2025 9:25:28,Cash,🚖 Transport,,Shuttle to honduras,121,Expense,,121,CAD,121
03/08/2025 7:43:22,Cash,🌎 Adventure,,Honduras migration fee,4.61,Expense,,25,GTQ,4.61
03/07/2025 22:00:00,Card,🤑 Allowance,,Budget equalizer central america,10,Income,,10,CAD,10
